,userId,movieId,rating,User_based_predictions
410,987,36,3.0,3.2228120692362254
411,987,110,5.0,4.650795480995842
412,987,924,4.0,4.578461131910597
413,987,953,5.0,3.9102195151057413
414,987,1097,5.0,3.1767246767259105
415,987,1197,2.0,5.000000000000001
416,987,1262,5.0,4.41536667855687
417,987,2889,4.0,2.7203635871531513
418,997,3275,4.0,3.6304374963616293
419,997,5989,4.0,4.104552568188192
420,997,32587,4.0,3.8356845736910907
421,997,55247,4.0,4.430246202571425
422,997,61323,3.5,3.9476543000291935
423,1009,2116,2.0,3.4615770548116385
424,1009,2162,2.0,2.5621725623407663
425,1016,306,5.0,3.7890453151178116
426,1016,1059,1.5,3.5982295242356077
427,1016,1230,5.0,3.9508843328957215
428,1016,6867,2.5,4.246919808062459
429,1017,180,5.0,3.868797144321155
430,1020,585,2.0,2.9043373301205198
431,1020,1588,3.0,3.091875733693728
432,1020,1909,3.0,3.056910949627186
433,1020,3147,5.0,4.117709257293401
434,1038,153,3.0,3.183942262931912
435,1038,380,3.0,3.374510763928485
436,1045,218,3.0,3.316617679526159
437,1045,345,3.0,3.1460068300861397
438,1045,541,5.0,3.8020143470767
439,1045,924,5.0,3.39660445704299
440,1045,1193,5.0,3.9947186907051395
441,1060,1213,4.0,3.9813634704838754
442,1060,4621,1.5,2.00152060044644
443,1060,5452,1.0,2.1711963333007422
444,1095,25,5.0,3.5116307310443364
445,1095,88,1.0,3.7901827476590646
446,1095,345,4.0,3.9901786391267806
447,1095,367,3.0,3.7804925039923654
448,1095,1013,4.0,4.215230158011667
449,1095,1059,1.0,3.434245010233831
450,1095,1097,5.0,3.6801146734391104
451,1095,1132,5.0,3.8863091017958733
452,1095,1198,5.0,4.517625153106532
453,1095,1246,4.0,3.980180374870454
454,1095,1363,3.0,2.3986912784663814
455,1095,1641,5.0,3.476236984400284
456,1095,1660,3.0,3.167146095237116
457,1095,1678,5.0,3.8502070857158786
458,1095,1821,2.0,2.919998603029096
459,1095,2088,3.0,2.431181147175816
460,1095,2243,4.0,3.5335273246070034
461,1095,2791,5.0,3.5148342962597496
462,1095,3548,5.0,4.644819749221649
463,1104,515,4.0,3.9742062000530094
464,1111,110,5.0,4.100750274842002
465,1111,2769,3.0,3.008621908137622
466,1111,3147,4.0,3.883498711412266
467,1111,3361,3.0,3.456735257633828
468,1111,3510,4.0,3.480272123871065
469,1111,3744,3.0,3.1658189216474435
470,1111,3755,3.0,3.8796646919747406
471,1111,4056,2.0,2.872756683696913
472,1114,427,3.0,3.792056742670722
473,1114,431,3.0,2.9778655634980247
474,1140,953,5.0,4.218368961469133
475,1140,1183,2.0,4.087490820980948
476,1140,1230,5.0,4.597514094997666
477,1140,1304,4.0,4.00005659478867
478,1140,1932,3.0,2.9155990181818425
479,1140,1946,5.0,4.089372504310608
480,1140,2657,2.0,2.9050905251272403
481,1140,3359,5.0,4.405530410062848
482,1140,4041,4.0,3.495618182871295
483,1140,4589,2.0,2.9077242658902125
484,1140,4797,3.0,2.2212559400638354
485,1157,3616,5.0,2.804321529869239
486,1157,4372,5.0,3.899895975274586
487,1163,39,4.0,3.401454868253788
488,1163,231,3.0,3.6935615059807545
489,1163,367,3.5,3.1945322501983777
490,1163,924,3.5,3.8111193348904195
491,1163,1954,3.0,4.021984000583128
492,1163,2144,2.5,3.366488563508977
493,1163,2273,2.5,2.7540876409235127
494,1163,2717,2.0,3.399440725476084
495,1163,3755,3.5,3.389575824826807
496,1163,4308,2.0,3.2975859246643267
497,1163,4321,3.0,2.897277298709062
498,1163,5464,3.0,3.5227368124377083
499,1163,5816,3.5,3.604855181990523
500,1163,55820,3.5,4.141896455507917
501,1163,57368,3.5,3.265337810307524
502,1163,59784,3.5,3.9178650974278098
503,1173,520,2.0,3.9033732626536826
504,1173,1013,4.0,3.4279095831012056
505,1173,3079,4.0,3.6352816406385844
506,1173,4308,5.0,4.319360499923218
507,1177,2997,5.0,2.7074572213201837
508,1209,36,4.5,4.045606930803463
509,1209,39,3.5,3.417928933106469
510,1209,480,3.0,3.703750566519603
511,1209,788,2.5,2.5265273938745376
512,1209,1097,4.0,3.9314230272095476
513,1209,1193,4.5,4.105824771926832
514,1209,1196,3.5,4.207507779801766
515,1209,1246,5.0,3.9372201767954045
516,1209,1584,3.5,3.4345699958172546
517,1209,2369,3.0,2.606311716416103
518,1209,2657,3.0,3.4093315818217973
519,1209,4015,2.5,2.6080234340785013
520,1210,1690,3.0,1.9879034511646256
521,1210,1909,3.0,3.5612907340161253
522,1210,2378,1.0,3.603919710845612
523,1210,2968,2.0,3.8035969863141674
524,1210,3669,2.0,2.9138605693182615
525,1210,3751,4.0,3.503978320115837
526,1213,1099,3.0,4.280243351925343
527,1235,36,4.0,4.130550730395612
528,1235,541,4.0,4.730784764820606
529,1235,1193,5.0,4.3292272764886235
530,1235,2000,5.0,2.817839236135444
531,1235,2408,3.0,2.327468760199306
532,1235,2871,4.0,4.32898476038407
533,1236,2997,4.0,4.3094780134709145
534,1236,49272,3.5,4.136303619461478
535,1236,61323,4.0,3.9500260717754236
536,1242,1265,4.0,3.3959919114599804
537,1242,2353,3.0,3.5675390797488973
538,1261,110,4.0,4.211085765903378
539,1261,231,3.0,4.405107296705924
540,1261,367,3.5,3.4102084867965496
541,1261,7153,4.0,4.3649964892142465
542,1281,65,5.0,3.6035221336745846
543,1281,805,5.0,3.383682558100259
544,1326,266,3.0,3.2182946704254793
545,1326,541,4.0,3.785395498773551
546,1326,944,3.0,3.779513366255034
547,1326,1049,4.0,3.224932821572134
548,1326,1196,5.0,4.401958557958308
549,1326,1265,3.0,4.695073330163782
550,1326,1269,4.0,4.0
551,1326,1286,5.0,3.613309058631158
552,1326,1356,5.0,4.217835817944959
553,1326,1385,2.0,3.551873029569136
554,1356,110,5.0,3.62073561978176
555,1356,1748,3.5,4.461468754057997
556,1356,3101,4.0,3.7139449593097877
557,1356,6539,3.5,4.26729833247582
558,1363,2333,5.0,4.016103717047871
559,1363,2718,4.0,3.363823416084107
560,1363,4267,2.0,3.187937438629515
561,1372,9,4.0,3.053612422329718
562,1372,36,4.0,4.428433733420496
563,1372,110,5.0,4.114741298605036
564,1372,333,5.0,3.1827097141305543
565,1372,544,4.0,2.8431534037336683
566,1372,1213,5.0,4.157776589402704
567,1372,1265,4.0,3.7020303715018414
568,1372,1382,4.0,2.777954628350944
569,1372,1488,4.0,3.413135211781356
570,1372,1641,5.0,3.808111713996091
571,1372,1680,5.0,2.977445061151701
572,1372,1722,4.0,3.495488916709007
573,1372,1731,2.0,1.2790574475320886
574,1372,2116,4.0,3.366625568227904
575,1372,2278,5.0,3.7226355933992203
576,1372,2410,4.0,2.2199064879040895
577,1372,2535,3.0,3.071305004063348
578,1372,2728,5.0,3.9021047532437003
579,1372,3431,4.0,1.757217234643292
580,1372,3897,4.0,4.297222058191871
581,1415,110,4.0,3.7340535515543802
582,1415,1304,5.0,4.0
583,1415,3168,4.0,4.006866960955312
584,1415,4178,4.0,3.9078824215817
585,1415,4718,3.0,2.2509974994326813
586,1415,5438,2.0,2.138377307416508
587,1425,923,5.0,4.606242668137663
588,1453,25,5.0,3.796635128953463
589,1453,163,3.5,3.300153350473148
590,1453,923,4.0,3.9186729261801783
591,1453,1889,3.5,3.4256091070825283
592,1453,2871,3.5,3.980268315623293
593,1453,2951,4.0,3.70828467228956
594,1453,3147,4.5,3.606140721416478
595,1453,3156,3.5,3.392102061839168
596,1453,3784,3.5,3.2360407216323166
597,1453,6157,2.0,2.3860187699996414
598,1453,31696,2.5,3.1792486257270616
599,1453,33171,4.0,4.101891386362248
600,1453,39427,1.5,3.4628720472320573
601,1453,41569,3.0,3.39684927819708
602,1453,44397,3.0,2.5937115935937003
603,1453,57368,2.5,3.3961612903895757
604,1453,58998,3.0,3.911134408923018
605,1453,59727,4.0,2.755174594949746
606,1453,64957,4.0,2.882969746157952
607,1453,69784,4.5,3.206068410147098
608,1453,80219,4.0,3.222287185934897
609,1463,367,2.0,3.530965578587615
610,1463,3510,4.5,4.191554819106142
611,1463,3751,4.5,3.333534564080472
612,1480,1293,4.5,3.998347904228278
613,1480,4034,3.5,4.348986059772689
614,1480,6016,4.0,4.404625197528948
615,1480,8961,2.5,4.503965474956462
616,1499,520,3.0,3.1012238713661806
617,1517,158,5.0,3.639545494108101
618,1517,1321,3.5,3.639545494108101
619,1530,541,5.0,4.481378856487732
620,1530,788,3.0,2.7843054229182997
621,1530,898,5.0,4.35050266806584
622,1530,953,4.0,4.296919078054015
623,1530,1097,2.0,3.9838063712622644
624,1530,1198,4.0,4.072712376273442
625,1530,1226,4.0,3.6692692614778597
626,1530,1247,5.0,4.3296072624014865
627,1530,1269,3.0,3.472649688929665
628,1530,1354,4.0,4.3431433968206425
629,1530,1408,3.0,3.3328194112077942
630,1530,1414,4.0,3.8062348604646905
631,1530,1954,4.0,3.909065573983947
632,1530,2690,4.5,3.5155503879923042
633,1530,3072,4.5,3.5607608313246106
634,1530,3703,4.0,3.6647233402664363
635,1530,4041,2.0,3.06496168288219
636,1530,5527,3.0,3.6190011986992534
637,1530,5693,4.5,3.9021466196120307
638,1536,6016,4.5,3.8282346459451975
639,1537,26,4.0,3.604084326303941
640,1537,653,5.0,3.4035744547701103
641,1537,788,5.0,2.889710519567861
642,1537,1092,3.0,4.324931165137563
643,1537,1126,5.0,2.5676120334909385
644,1537,1566,5.0,3.551514092388357
645,1537,1806,5.0,2.7975003311863196
646,1537,2162,4.0,3.0893331159225914
647,1537,2273,5.0,3.3906586198788577
648,1537,2278,3.0,3.486527242941332
649,1537,2676,5.0,3.5067172404471316
650,1537,3646,5.0,2.906975691526858
651,1558,1198,4.0,4.183358654933006
652,1578,36,3.0,4.017940170417651
653,1592,355,1.0,3.17944487555225
654,1592,380,3.0,3.2892893885931787
655,1613,1246,4.5,3.814873572337366
656,1633,934,5.0,3.791990312769672
657,1633,1032,4.0,3.103208969182479
658,1633,2184,5.0,3.901566090064755
659,1669,231,2.5,3.8814736719646312
660,1669,1356,4.0,4.089530468886454
661,1669,3751,4.5,3.699520843434381
662,1669,5618,4.5,4.302197749408747
663,1671,39,3.0,3.3637404952429724
664,1671,227,3.0,3.3924498773858445
665,1671,290,4.0,4.316633828600658
666,1671,355,3.0,3.1858861437799066
667,1671,367,4.0,3.3954118101980746
668,1672,163,4.0,2.7582074286808376
669,1672,904,4.5,3.808561214198676
670,1672,924,4.0,3.8182020616219527
671,1672,1059,2.0,3.125655544265001
672,1672,1127,3.0,3.2617384113768013
673,1672,1220,3.5,3.8187629454834378
674,1672,1230,4.0,4.799142223236747
675,1672,1246,4.0,4.473833760657043
676,1672,1262,4.5,4.433712596338972
677,1672,1408,3.0,3.870245932164898
678,1672,1722,4.0,3.38660026062545
679,1672,2000,4.0,4.2224092740376635
680,1672,2300,5.0,4.1124861148199905
681,1672,2313,3.5,3.7818829377888914
682,1672,2997,3.0,4.290983988509404
683,1672,3897,2.5,3.905050305667094
684,1672,4901,3.5,3.7200626411843145
685,1672,6373,3.0,2.3908027658250344
686,1672,48516,4.0,3.9652449340733793
687,1672,58998,2.0,3.469614246138139
688,1672,61323,3.5,3.4989628303447198
689,1672,68554,4.0,3.468222379311604
690,1679,653,3.0,3.390386195355389
691,1679,833,5.0,2.415584632434268
692,1679,1488,5.0,2.246107029402654
693,1679,1493,5.0,2.628004880844374
694,1703,1097,4.0,4.315219527963667
695,1703,5816,3.5,4.255507933874472
696,1708,805,5.0,4.22871278420595
697,1708,1213,4.0,4.038588745473034
698,1708,1411,4.0,4.470689785099991
699,1708,2427,4.0,2.4745860980810206
700,1708,2875,4.0,2.9918496602675613
701,1719,1230,4.0,4.7400189163560125
702,1723,39,3.0,3.416686919391406
703,1723,153,1.0,3.0
704,1723,237,2.0,3.199049764189005
705,1746,123,5.0,3.714252862397407
706,1746,306,4.0,4.115600243775374
707,1746,908,5.0,4.309799884427584
708,1746,924,4.5,4.831113997654353
709,1746,1193,4.0,4.700556486983691
710,1746,1198,3.5,4.560556115054696
711,1746,1213,4.5,3.8550987481386048
712,1746,1719,4.0,4.441714853618458
713,1746,2138,1.5,3.970531124043628
