,userId,movieId,rating,User_based_predictions
116,330,367,3.0,3.1557132245416524
117,330,440,3.0,3.382761716693397
118,330,637,3.0,2.5037731173177495
119,338,1293,5.0,3.9224643899755542
120,338,1952,5.0,4.188876837462907
121,342,2378,1.0,2.6482769488459486
122,342,3359,4.5,3.968349180878188
123,342,79357,3.5,3.5259249197381473
124,348,923,5.0,4.080912452957685
125,348,1059,4.0,3.4066159632418267
126,348,1243,4.0,4.227120040822676
127,348,1269,4.5,4.195356110961358
128,348,2185,4.0,3.1532325334730986
129,348,2657,4.0,3.428673140758309
130,348,4621,2.5,2.6438456036922178
131,348,4914,3.0,3.8277408548415717
132,348,5444,4.5,3.170460692276643
133,348,5525,4.0,4.0330716771229635
134,348,5995,4.5,4.194045593896224
135,348,6016,4.5,4.1491760671566045
136,348,6163,4.0,3.3999298571668826
137,348,6385,5.0,3.6936985821944006
138,348,6683,4.0,3.161248535988638
139,348,6807,4.5,3.7019606640941936
140,348,8516,4.5,2.9370813562928535
141,348,26131,3.5,3.4145141523741755
142,348,37626,2.5,3.7515358510277825
143,348,53125,4.0,3.4443783320071573
144,348,54190,4.0,3.6069864652056456
145,348,60046,3.5,2.414427306513182
146,348,70984,3.0,2.1942141054602353
147,348,79230,3.5,2.9999999999999996
148,348,85372,3.0,-0.189859703286517
149,348,91290,4.5,3.7122135436908508
150,349,306,3.0,4.132006944850997
151,349,1041,4.0,4.140897883884903
152,349,2162,5.0,2.209374480741575
153,349,4034,3.0,3.950102965335453
154,356,88,4.0,3.1141501941976433
155,364,1320,3.5,3.2073992916309284
156,364,2353,3.0,3.479689552174101
157,372,3088,4.0,4.197335340656319
158,372,3147,4.0,4.00885879289378
159,372,3897,4.5,3.801152630495907
160,372,4027,4.5,3.9137347042678168
161,415,18,4.0,3.302414935707982
162,415,105,4.0,2.9608474425408984
163,415,788,5.0,2.787560644139922
164,415,1213,3.0,4.381096731241205
165,415,1911,3.0,2.8824641657637113
166,415,2871,2.5,3.7852067529775053
167,415,3617,4.0,3.1020714485151846
168,415,4718,4.0,3.375253662659748
169,415,5378,4.0,3.427980203624762
170,415,5816,3.5,3.9876085941533503
171,427,153,0.5,2.804132784502083
172,427,266,3.0,2.8988300786192203
173,427,367,2.5,2.922364668371184
174,427,431,3.5,3.5033001943326574
175,427,520,0.5,2.8724382863324935
176,427,653,0.5,2.972625041553708
177,427,1193,5.0,4.135283462247068
178,427,1198,2.0,3.912896088739822
179,427,1304,5.0,4.182323484547514
180,427,2000,4.0,3.5217548787233555
181,427,2871,5.0,4.026145098711684
182,427,3147,2.0,3.7901139056914217
183,427,6539,2.0,3.172181301826269
184,427,7153,1.5,3.4951998086134872
185,445,39,4.0,3.6349010872104253
186,445,380,5.0,3.7664083200040523
187,445,1680,4.0,3.7624954429189112
188,445,1735,4.0,3.2959504176349452
189,445,1903,4.0,-0.4326775540380567
190,445,2447,2.0,3.4403217689463594
191,445,2504,4.0,2.5524611569909466
192,445,2558,3.0,2.520276514479237
193,445,3147,3.0,3.8146654447134924
194,445,3623,4.0,3.2506181098070224
195,445,3897,5.0,4.194267116479766
196,447,6539,5.0,3.6011304360317022
197,450,380,4.0,3.639545494108101
198,460,1409,1.5,2.8219607810911524
199,461,110,4.0,4.4282450501021104
200,461,380,3.0,3.9405230421134485
201,461,480,4.0,4.090775158187725
202,461,606,3.0,3.2993829085583086
203,461,1049,4.0,3.2860953386842637
204,461,1356,3.0,3.6205944822061586
205,461,1408,3.0,4.106069753015706
206,477,1013,4.0,3.8176560776256188
207,479,83,3.0,3.9800485246116715
208,479,317,3.0,3.165701545935906
209,479,531,3.0,3.6341862307333512
210,479,924,4.0,4.055820122230206
211,479,953,5.0,4.1115811627310626
212,479,1097,4.0,3.841866062457242
213,479,1132,5.0,3.941392003011999
214,479,1193,3.0,4.360240383054547
215,479,1196,5.0,4.17170542829465
216,479,1363,3.0,3.034010590673475
217,479,1955,3.0,3.452802291297913
218,479,2116,3.0,3.2851694542497505
219,479,2152,2.0,1.9422922461871295
220,479,3105,3.0,3.7454676187455154
221,488,39,1.0,3.2166073264843726
222,488,110,3.0,3.9756983318388945
223,488,1230,3.0,4.259514835070506
224,488,1233,4.0,4.290647380532696
225,488,1321,3.0,3.8175992389446076
226,488,1356,5.0,3.5335801465848813
227,488,1591,3.0,2.6556103698159665
228,488,2580,2.0,3.782009071889227
229,488,2986,2.0,2.085843228607687
230,488,2993,4.0,3.8333226002826835
231,488,3147,4.0,3.9670589470515423
232,504,515,4.0,3.7919738094862336
233,504,531,3.0,3.451477411127533
234,504,908,4.5,4.082722416544669
235,504,1092,3.5,3.269028717522323
236,504,1230,5.0,4.2678050114851755
237,504,1246,3.5,3.946458106304215
238,504,1293,2.0,4.079353528347095
239,504,1690,2.0,3.0053755322154228
240,504,6669,5.0,4.367850242417833
241,504,49272,4.5,3.893399254434013
242,519,69481,3.0,4.06262473153845
243,530,1233,3.0,4.0622888409211235
244,530,1473,1.0,3.4395430877466024
245,530,2622,4.0,3.0835606023872604
246,531,1213,4.0,3.7287818764634517
247,531,1678,1.5,3.724811470431011
248,531,5989,3.0,3.9017684105983146
249,531,27410,2.0,-2.1455970972919762
250,531,41569,3.0,3.6879948736528103
251,562,934,4.5,3.4790111652061664
252,562,1081,3.0,3.56313453953948
253,562,1269,4.5,4.028100937135643
254,573,48516,4.0,4.009783012605086
255,582,110,5.0,3.9083321087900766
256,582,1127,5.0,3.5259700868885027
257,582,2353,5.0,3.7373927075472797
258,586,18,3.5,3.6089076482571483
259,586,180,3.5,3.2312580977975323
260,586,345,2.5,3.3559221043011727
261,586,367,3.0,2.7570428205323148
262,586,637,2.5,2.7139974149786705
263,586,924,5.0,3.8768133835854597
264,586,1097,2.5,3.4968117377982817
265,586,1193,4.5,4.293965529541576
266,586,1220,4.0,3.4392346088422947
267,586,1246,4.0,3.4698737012101217
268,586,1283,4.0,3.813793922520636
269,586,1321,3.0,3.866622869635195
270,586,1603,2.5,2.6568614497998415
271,586,1911,3.0,2.31248991547023
272,586,1952,3.5,3.887328353467129
273,586,1953,3.0,3.793787828275795
274,586,2353,3.0,3.389008378975093
275,586,2376,3.0,2.863537054551732
276,586,2410,4.0,2.9033352713264953
277,586,2791,3.5,3.5236842206869143
278,586,2794,3.5,2.8226511279942277
279,586,2871,4.0,3.919277340557539
280,586,3156,4.0,3.130410241856791
281,586,3510,2.5,3.358789546614624
282,586,3617,3.5,2.767723283022171
283,586,4022,4.0,3.1188137034363903
284,586,4027,2.5,3.692085573997829
285,586,4034,2.5,3.795316036325558
286,586,4343,4.0,2.3882321797697044
287,586,4489,3.5,3.2946438238156364
288,586,5093,2.5,2.544383113160604
289,586,5378,4.0,2.899101470415278
290,586,5989,3.5,3.655241510860917
291,586,6188,4.0,3.3586961834214257
292,586,6378,3.0,3.2092110431033896
293,586,6709,3.0,3.1705376062320956
294,586,7153,4.0,4.13499322889427
295,586,8957,4.5,3.2516047220503568
296,586,26242,3.5,3.602406986822204
297,586,26700,3.0,2.402663005551197
298,586,27458,3.5,1.5099942946286435
299,586,31101,3.5,3.7913825831180556
300,586,33410,3.5,2.445200513160392
301,586,44974,4.0,3.6885234582349975
302,586,51847,3.0,3.2968578707344647
303,586,53125,4.0,2.923019393769486
304,586,53464,3.0,2.471566535420619
305,586,58998,4.0,3.610760630563326
306,586,59315,5.0,3.913706030366171
307,586,66427,2.0,3.096974175975355
308,586,66902,0.5,3.639545494108101
309,586,67138,2.5,3.00270851038956
310,586,67255,3.5,3.8843316495632365
311,586,67361,2.5,2.6907156909240095
312,586,68659,3.0,3.1075681484200595
313,586,68932,3.0,3.124291841680268
314,586,73017,3.5,3.6300100703695364
315,586,78499,4.0,4.058197584444863
316,586,85414,3.5,4.002529788722293
317,586,96079,4.5,4.064132157372541
318,636,953,4.0,4.234888347698184
319,647,923,5.0,4.189956541159613
320,647,2657,2.0,3.5231048267524923
321,647,2791,5.0,3.3712778851009078
322,647,2997,1.5,3.6372544207382047
323,647,4027,3.0,3.718980402017379
324,659,541,3.5,4.0636613608729615
325,659,1097,4.5,3.767629229634804
326,659,1132,4.5,4.026077170492029
327,659,2997,4.0,3.9209744081508475
328,659,4022,4.0,3.7158383721088
329,659,7153,3.5,3.9564366360944208
330,673,431,5.0,3.666663611282805
331,673,1078,5.0,3.6831124726143973
332,673,1230,5.0,4.124237214942836
333,673,1262,4.0,4.105013059664982
334,673,1263,4.0,4.065941393275708
335,673,1293,4.0,4.202164705219392
336,673,1952,4.0,4.19825170164823
337,673,2245,3.0,3.262210484052592
338,673,2657,4.0,3.708032778289759
339,681,637,3.0,3.639545494108101
340,681,1356,5.0,3.639545494108101
341,739,367,3.5,3.4479555267019504
342,739,431,5.0,3.715968438215932
343,739,1213,5.0,3.9689599764352193
344,739,1356,4.0,3.6206472366608944
345,739,2951,4.0,3.908701347251971
346,739,6016,4.5,4.14630579180481
347,739,7321,2.0,1.4606041179432447
348,739,33166,4.0,4.064061345288025
349,739,57368,3.5,3.1349710114660887
350,739,64969,3.5,3.2518663324739143
351,739,67223,3.0,3.0369577280870095
352,739,67665,4.0,3.666125597930985
353,739,69131,2.0,2.1620387737415174
354,739,71429,3.5,3.567168879743515
355,746,1213,5.0,4.113356814929516
356,758,653,3.0,3.639545494108101
357,765,924,3.0,4.518405400905087
358,765,3897,5.0,3.6294615868926448
359,782,158,3.0,3.2762062993609966
360,782,231,3.0,3.561016098095062
361,782,317,4.0,3.637138201125583
362,782,480,3.0,4.18425660725833
363,783,110,4.0,4.452740810920079
364,783,345,4.0,3.7732627036082045
365,783,380,3.0,4.164395952353069
366,783,953,4.0,3.908080960715277
367,783,4027,4.0,4.191079587086715
368,816,110,5.0,3.9720302650220005
369,816,246,5.0,3.6356588074270095
370,816,266,3.0,3.7264074666703686
371,823,110,3.0,3.904440141160254
372,847,306,5.0,4.229553638101377
373,847,345,4.0,3.6750482337123143
374,847,355,2.0,1.7032447002074818
375,847,1193,4.5,4.399341315409484
376,847,1213,4.5,4.404495616954034
377,847,1230,4.5,4.061802514354907
378,847,1262,4.0,4.0070766925031185
379,847,1320,4.5,2.9695399764322317
380,847,2116,4.0,3.030272756456243
381,847,2376,3.0,2.8885426838584447
382,847,2594,5.0,4.022287324499546
383,847,2968,4.0,3.6744062339036536
384,847,2997,4.5,4.022570398368311
385,847,3168,4.0,3.6751373410941004
386,847,3468,5.0,4.331962666437284
387,847,4621,3.5,2.314221309304444
388,847,5093,2.0,2.387865258734379
389,847,5452,2.0,1.5916287967840113
390,847,5900,2.0,2.6442157853961814
391,847,5995,4.0,3.8054423907440413
392,847,6539,4.5,3.67733061378011
393,847,8961,4.0,3.983488728362038
394,857,110,5.0,4.154921412352637
395,891,898,4.0,4.494145296004587
396,891,908,3.5,4.088041621712175
397,891,59315,4.5,4.155244002487316
398,891,116823,4.0,3.39074770330943
399,927,1196,4.5,4.410113387874365
400,927,5378,3.5,3.116076622413378
401,928,200,2.0,-1.8980968520937556
402,960,39,4.0,3.46676624283126
403,960,153,2.0,3.077858582617524
404,962,110,1.0,4.077226154776852
405,962,3751,4.0,3.1693501552476935
406,980,105,1.0,3.095561575622403
407,980,234,2.0,2.7104265559525955
408,980,380,5.0,3.4193199051832366
409,980,520,2.0,2.6840190723880437
410,987,36,3.0,3.6127286281570474
411,987,110,5.0,4.184740681182484
412,987,924,4.0,4.341987445053119
413,987,953,5.0,3.916532860158824
414,987,1097,5.0,3.707147778856069
415,987,1197,2.0,4.651203746243491
416,987,1262,5.0,4.2424984623008735
417,987,2889,4.0,3.0365707654297673
418,997,3275,4.0,3.8955712922850902
419,997,5989,4.0,3.763727101814766
420,997,32587,4.0,4.063491983249491
421,997,55247,4.0,4.1731711897530905
422,997,61323,3.5,3.5855958094863785
423,1009,2116,2.0,3.408144774606715
424,1009,2162,2.0,2.326281728506749
425,1016,306,5.0,4.24949896673747
426,1016,1059,1.5,3.6047227734718614
427,1016,1230,5.0,4.235160728950312
428,1016,6867,2.5,4.259167712352286
429,1017,180,5.0,3.9951341713528716
430,1020,585,2.0,2.5728502346643194
431,1020,1588,3.0,3.0127221335151786
432,1020,1909,3.0,3.2102769024376028
433,1020,3147,5.0,4.1553049805303655
434,1038,153,3.0,2.9619257414051035
435,1038,380,3.0,3.199498761577463
436,1045,218,3.0,3.2533005943183877
437,1045,345,3.0,3.411124882614878
438,1045,541,5.0,3.7196060323896094
439,1045,924,5.0,3.6411289094829873
440,1045,1193,5.0,4.038663951381138
441,1060,1213,4.0,4.05569018656269
442,1060,4621,1.5,2.263196000164129
443,1060,5452,1.0,2.0753551480650847
444,1095,25,5.0,3.722318607922969
445,1095,88,1.0,3.252848068325872
446,1095,345,4.0,3.9712620163552717
447,1095,367,3.0,3.261650227511759
448,1095,1013,4.0,3.5957993083644375
449,1095,1059,1.0,3.3424120100727035
450,1095,1097,5.0,4.146906198076214
451,1095,1132,5.0,4.069907088579109
452,1095,1198,5.0,4.310889407938128
453,1095,1246,4.0,4.037494546481699
454,1095,1363,3.0,2.8473464308549827
455,1095,1641,5.0,3.7423106010728713
456,1095,1660,3.0,3.3679122498170746
457,1095,1678,5.0,3.953350206794398
458,1095,1821,2.0,2.8207781128157716
459,1095,2088,3.0,2.745359316301886
460,1095,2243,4.0,3.6061996396611335
461,1095,2791,5.0,3.5552189373178544
462,1095,3548,5.0,4.20566238371988
463,1104,515,4.0,3.8143753151616204
464,1111,110,5.0,4.292055444882836
465,1111,2769,3.0,3.2262137164679596
466,1111,3147,4.0,3.9131392922239017
467,1111,3361,3.0,3.603075252704175
468,1111,3510,4.0,3.7439497185357773
469,1111,3744,3.0,3.1888199142733855
470,1111,3755,3.0,3.2973868912984012
471,1111,4056,2.0,3.0653890876445593
472,1114,427,3.0,3.3303899340680534
473,1114,431,3.0,3.532231374231245
474,1140,953,5.0,4.188150878102332
475,1140,1183,2.0,3.7043809353644366
476,1140,1230,5.0,4.222899845731361
477,1140,1304,4.0,3.7328589055348074
478,1140,1932,3.0,2.836492428875628
479,1140,1946,5.0,3.9555313679880855
480,1140,2657,2.0,3.378190751502751
481,1140,3359,5.0,4.407691602895242
482,1140,4041,4.0,3.412844956813603
483,1140,4589,2.0,2.9162908767337994
484,1140,4797,3.0,2.2212559400638354
485,1157,3616,5.0,2.7959473047015426
486,1157,4372,5.0,3.662602216671205
487,1163,39,4.0,3.3913174568426276
488,1163,231,3.0,3.357187589486765
489,1163,367,3.5,3.1640200621645223
490,1163,924,3.5,3.9458806128763055
491,1163,1954,3.0,3.922019968331685
492,1163,2144,2.5,3.5291974729516693
493,1163,2273,2.5,3.1195419590914786
494,1163,2717,2.0,2.980581305754803
495,1163,3755,3.5,3.235577120802675
496,1163,4308,2.0,3.4947191254258705
497,1163,4321,3.0,3.3346585433583815
498,1163,5464,3.0,3.693219556840159
499,1163,5816,3.5,3.6431709221143698
500,1163,55820,3.5,4.230449775945756
501,1163,57368,3.5,3.3419235762548296
502,1163,59784,3.5,3.7542405028627135
503,1173,520,2.0,3.437732195987518
504,1173,1013,4.0,3.4170942938926947
505,1173,3079,4.0,3.733576570559513
506,1173,4308,5.0,3.5915192746031597
507,1177,2997,5.0,3.222959254358837
508,1209,36,4.5,4.01493135090035
509,1209,39,3.5,3.309064707487968
510,1209,480,3.0,3.7479125848799066
511,1209,788,2.5,2.795744905585091
512,1209,1097,4.0,3.9225971533831094
513,1209,1193,4.5,4.239929997739839
514,1209,1196,3.5,4.441551594059053
515,1209,1246,5.0,3.9300629992593454
516,1209,1584,3.5,4.028114881606469
517,1209,2369,3.0,2.9570747038679612
518,1209,2657,3.0,3.1084511583492227
519,1209,4015,2.5,2.807440317867879
520,1210,1690,3.0,2.673050554921165
521,1210,1909,3.0,3.557187455875733
522,1210,2378,1.0,2.9408793596001286
523,1210,2968,2.0,3.8766358586869822
524,1210,3669,2.0,2.939670958886353
525,1210,3751,4.0,4.01368476517019
526,1213,1099,3.0,3.865925461397843
527,1235,36,4.0,4.143582996402304
528,1235,541,4.0,4.549360308640073
529,1235,1193,5.0,4.230711168921025
530,1235,2000,5.0,3.1408746705454886
531,1235,2408,3.0,2.3690305634179443
532,1235,2871,4.0,4.180328581533366
533,1236,2997,4.0,4.094984680133301
534,1236,49272,3.5,4.149482837625381
535,1236,61323,4.0,3.945968635831914
536,1242,1265,4.0,3.708856573498098
537,1242,2353,3.0,3.4997588983407595
538,1261,110,4.0,4.2418595576633145
539,1261,231,3.0,3.723508153335914
540,1261,367,3.5,3.3779768847707956
541,1261,7153,4.0,4.49054382195512
542,1281,65,5.0,2.9126282082805064
543,1281,805,5.0,3.761254834061901
544,1326,266,3.0,3.49900840178152
545,1326,541,4.0,3.6481380922884203
546,1326,944,3.0,3.9015396038059116
547,1326,1049,4.0,3.305011391743683
548,1326,1196,5.0,4.409999761816058
549,1326,1265,3.0,4.222266422302807
550,1326,1269,4.0,4.095507493878456
551,1326,1286,5.0,3.4262003632589715
552,1326,1356,5.0,4.051376042999965
553,1326,1385,2.0,3.4171047621103767
554,1356,110,5.0,3.668641094886109
555,1356,1748,3.5,3.8939620732126867
556,1356,3101,4.0,3.502788321671121
557,1356,6539,3.5,3.831253929758605
558,1363,2333,5.0,3.886704034618243
559,1363,2718,4.0,3.084913188436385
560,1363,4267,2.0,2.7799003836469947
561,1372,9,4.0,2.9477974989994506
562,1372,36,4.0,4.08117518911304
563,1372,110,5.0,4.113854606737988
564,1372,333,5.0,3.2835869838165253
565,1372,544,4.0,3.2189787993058925
566,1372,1213,5.0,4.152539760194777
567,1372,1265,4.0,3.7123319030458775
568,1372,1382,4.0,2.769243710236529
569,1372,1488,4.0,3.067860801748528
570,1372,1641,5.0,3.8111630100122253
571,1372,1680,5.0,3.3446675503907253
572,1372,1722,4.0,3.323373245482267
573,1372,1731,2.0,1.8372515147903181
574,1372,2116,4.0,3.460896405583916
575,1372,2278,5.0,3.611387417220596
576,1372,2410,4.0,2.7392092063858366
577,1372,2535,3.0,2.59349398086117
578,1372,2728,5.0,3.820532737015698
579,1372,3431,4.0,2.240304843883244
580,1372,3897,4.0,4.06507127349262
581,1415,110,4.0,3.654931721999915
582,1415,1304,5.0,4.11053188371972
583,1415,3168,4.0,3.833155001344783
584,1415,4178,4.0,3.8095934920269157
585,1415,4718,3.0,2.283783021267747
586,1415,5438,2.0,2.1438987192592163
587,1425,923,5.0,4.505517604873519
588,1453,25,5.0,3.8105569520799007
589,1453,163,3.5,3.5823425677077854
590,1453,923,4.0,4.219236184625318
591,1453,1889,3.5,3.3939329874058153
592,1453,2871,3.5,3.8366100404756964
593,1453,2951,4.0,4.009924509399985
594,1453,3147,4.5,3.8408785412364908
595,1453,3156,3.5,3.232476748279379
596,1453,3784,3.5,3.0604622843492324
597,1453,6157,2.0,2.1850276411735687
598,1453,31696,2.5,3.2028331450811125
599,1453,33171,4.0,3.839273203391507
600,1453,39427,1.5,3.253088779940056
601,1453,41569,3.0,3.5295653538613463
602,1453,44397,3.0,2.501897252970764
603,1453,57368,2.5,3.238057240323207
604,1453,58998,3.0,3.7935566313366746
605,1453,59727,4.0,2.7257332025144425
606,1453,64957,4.0,3.6832150187873456
607,1453,69784,4.5,3.0619798154083
608,1453,80219,4.0,3.2911221763407115
609,1463,367,2.0,3.2060238540888237
610,1463,3510,4.5,3.7891372024104166
611,1463,3751,4.5,3.3955858312054064
612,1480,1293,4.5,4.0850141059024
613,1480,4034,3.5,4.156764429593201
614,1480,6016,4.0,4.279308380319619
615,1480,8961,2.5,3.9196071896043865
616,1499,520,3.0,3.1709366709224804
617,1517,158,5.0,3.639545494108101
618,1517,1321,3.5,3.639545494108101
619,1530,541,5.0,4.268898864721357
620,1530,788,3.0,2.7478886930188393
621,1530,898,5.0,4.394751473399046
622,1530,953,4.0,3.774732117738372
623,1530,1097,2.0,3.5799468801143988
624,1530,1198,4.0,4.121117508742372
625,1530,1226,4.0,4.126167025015592
626,1530,1247,5.0,4.067119459457905
627,1530,1269,3.0,3.968522530400373
628,1530,1354,4.0,4.055003256568405
629,1530,1408,3.0,3.7253389018869565
630,1530,1414,4.0,3.4952567674334785
631,1530,1954,4.0,3.6057716314152013
632,1530,2690,4.5,3.641872883874525
633,1530,3072,4.5,3.3581452883796414
634,1530,3703,4.0,3.4816504261191277
635,1530,4041,2.0,3.5128641503660085
636,1530,5527,3.0,3.654967657368588
637,1530,5693,4.5,3.7559459119621086
638,1536,6016,4.5,4.136108387402862
639,1537,26,4.0,3.3794598022485904
640,1537,653,5.0,3.2113078121302676
641,1537,788,5.0,2.9286356722653846
642,1537,1092,3.0,3.7439117262073305
643,1537,1126,5.0,2.7959243130182987
644,1537,1566,5.0,3.3846666164240284
645,1537,1806,5.0,2.963232965016667
646,1537,2162,4.0,2.6669326659002546
647,1537,2273,5.0,3.4910725981348536
648,1537,2278,3.0,3.5181884547282443
649,1537,2676,5.0,3.052838000107563
650,1537,3646,5.0,2.8842321149126153
651,1558,1198,4.0,4.161484718820496
652,1578,36,3.0,4.2769346505818495
653,1592,355,1.0,2.9711075190855656
654,1592,380,3.0,3.63841515865264
655,1613,1246,4.5,3.746796241457488
656,1633,934,5.0,3.783814844271624
657,1633,1032,4.0,3.5651633697196523
658,1633,2184,5.0,4.020861909596287
659,1669,231,2.5,3.309669964703175
660,1669,1356,4.0,3.689856656783744
661,1669,3751,4.5,3.476588272759429
662,1669,5618,4.5,4.209126038141157
663,1671,39,3.0,3.4451301991477385
664,1671,227,3.0,3.2263029870322413
665,1671,290,4.0,3.913424667046186
666,1671,355,3.0,2.7695910559466994
667,1671,367,4.0,3.4881817438184153
668,1672,163,4.0,2.8636515573252734
669,1672,904,4.5,4.186220036929741
670,1672,924,4.0,3.8890098256058656
671,1672,1059,2.0,3.28794556787627
672,1672,1127,3.0,2.9825875371835244
673,1672,1220,3.5,3.6434154829263328
674,1672,1230,4.0,4.371715695061025
675,1672,1246,4.0,4.0121288270254265
676,1672,1262,4.5,4.223374497921276
677,1672,1408,3.0,3.961564781925673
678,1672,1722,4.0,3.0629158100033607
679,1672,2000,4.0,4.0626189852374095
680,1672,2300,5.0,4.032681348969508
681,1672,2313,3.5,3.8386709905898893
682,1672,2997,3.0,4.0489107817813155
683,1672,3897,2.5,3.551213543161033
684,1672,4901,3.5,3.4135217328386784
685,1672,6373,3.0,2.757628527375841
686,1672,48516,4.0,3.872562460392307
687,1672,58998,2.0,3.7456948026904446
688,1672,61323,3.5,3.716951367968246
689,1672,68554,4.0,3.0724677809371554
690,1679,653,3.0,3.4461163329071405
691,1679,833,5.0,2.513193515960981
692,1679,1488,5.0,2.7050417146391075
693,1679,1493,5.0,2.3224496994008317
694,1703,1097,4.0,3.9051794315825807
695,1703,5816,3.5,4.148983348818206
696,1708,805,5.0,3.864440381764869
697,1708,1213,4.0,4.416786203225182
698,1708,1411,4.0,3.8624200166995775
699,1708,2427,4.0,3.0925329632278147
700,1708,2875,4.0,2.9713501496521566
701,1719,1230,4.0,4.307889619474088
702,1723,39,3.0,3.2632143204811372
703,1723,153,1.0,3.0353036568602136
704,1723,237,2.0,3.1162552103694954
705,1746,123,5.0,3.806277977225526
706,1746,306,4.0,4.133602471951214
707,1746,908,5.0,4.436070856419343
708,1746,924,4.5,4.260818674094316
709,1746,1193,4.0,4.41055797324832
710,1746,1198,3.5,4.330705240786128
